1	亚洲	Asia
2	非洲	Africa
3	欧洲	Europe
4	北美洲	North America
5	南美洲	South America
6	大洋洲	Oceania
7	南极洲	Antarctica
101130804	上杭
101130805	武平
101130806	连城
101130807	漳平
101130901	蕉城
101130902	霞浦
101130903	古田
101130904	屏南
101130905	寿宁
101130906	周宁
101130907	柘荣
101130908	福安
101130909	福鼎
101140101	东湖
101140102	西湖
101140103	青云谱
101140104	湾里
101140105	青山湖
101140106	南昌
101140107	新建
101140108	安义
101140109	进贤
101140201	昌江
101140202	珠山
101140203	浮梁
101140204	乐平
101140301	安源
101140302	湘东
101140303	莲花
101140304	上栗
101140305	芦溪
101140401	庐山
101140402	浔阳
101140403	九江
101140404	武宁
101140405	修水
101140406	永修
101140407	德安
101140408	星子
101140409	都昌
101140410	湖口
101140411	彭泽
101140412	瑞昌
101140413	共青城
101140501	渝水
101140502	分宜
101140601	月湖
101140602	余江
101140603	贵溪
101140701	章贡
101140702	赣县
101140703	信丰
101140704	大余
101140705	上犹
101140706	崇义
101140707	安远
101140708	龙南
101140709	定南
101140710	全南
101140711	宁都
101140712	于都
101140713	兴国
101140714	会昌
101140715	寻乌
101140716	石城
101140717	瑞金
101140718	南康
101140801	吉州
101140802	青原
101140803	吉安
101140804	吉水
